Time	Open	High	Low	Close	Volume	Spread
2019-10-01 18:00:00	1.09318	1.09369	1.09301	1.09356	5490	3
2019-10-01 19:00:00	1.09356	1.09385	1.0933	1.09368	5459	3
2019-10-01 20:00:00	1.0937	1.09373	1.09309	1.09311	2027	3
2019-10-01 21:00:00	1.09314	1.09351	1.09277	1.09308	2710	19
2019-10-01 22:00:00	1.09311	1.09328	1.09291	1.09312	2618	13
2019-10-01 23:00:00	1.09312	1.09347	1.09297	1.09339	2561	3
2019-10-02 00:00:00	1.0934	1.09413	1.09335	1.0939	5284	3
2019-10-02 01:00:00	1.0939	1.094	1.0937	1.09371	4201	3
2019-10-02 02:00:00	1.09371	1.09376	1.09327	1.09369	4224	3
2019-10-02 03:00:00	1.0937	1.09379	1.09345	1.09363	2948	3
2019-10-02 04:00:00	1.09362	1.09367	1.09314	1.09334	2748	3
2019-10-02 05:00:00	1.09334	1.09369	1.09327	1.09356	2966	3
2019-10-02 06:00:00	1.09358	1.09358	1.09234	1.0924	9443	3
2019-10-02 07:00:00	1.09239	1.09265	1.09167	1.09198	14526	3
2019-10-02 08:00:00	1.09197	1.09198	1.0904	1.09053	14355	3
2019-10-02 09:00:00	1.09052	1.09189	1.09045	1.09185	13598	3
2019-10-02 10:00:00	1.09185	1.09232	1.09152	1.09205	10867	2
2019-10-02 11:00:00	1.09206	1.09349	1.09189	1.09289	13260	2
2019-10-02 12:00:00	1.09289	1.09325	1.09155	1.09307	14983	3
2019-10-02 13:00:00	1.09307	1.09495	1.09292	1.09471	16547	3
2019-10-02 14:00:00	1.09471	1.09523	1.09371	1.09449	17537	2
2019-10-02 15:00:00	1.09449	1.09583	1.0944	1.09497	14884	2
2019-10-02 16:00:00	1.09496	1.09592	1.09457	1.0958	9066	2
2019-10-02 17:00:00	1.09583	1.09636	1.09547	1.09591	8014	3
2019-10-02 18:00:00	1.09593	1.09607	1.0956	1.09589	7439	3
2019-10-02 19:00:00	1.09591	1.09618	1.09572	1.09613	5771	3
2019-10-02 20:00:00	1.09613	1.09635	1.09573	1.0959	2749	3
2019-10-02 21:00:00	1.09584	1.09622	1.09584	1.09606	808	4
2019-10-02 22:00:00	1.09605	1.0961	1.0959	1.09592	2009	6
2019-10-02 23:00:00	1.09595	1.09606	1.09585	1.09605	2375	4
2019-10-03 00:00:00	1.09604	1.09649	1.09589	1.09603	5860	3
2019-10-03 01:00:00	1.09605	1.09616	1.0959	1.09598	4242	3
2019-10-03 02:00:00	1.09599	1.09604	1.09556	1.09579	3472	3
2019-10-03 03:00:00	1.09579	1.09599	1.09552	1.09565	3092	3
2019-10-03 04:00:00	1.09566	1.09589	1.09548	1.09581	3061	2
2019-10-03 05:00:00	1.09581	1.09583	1.09548	1.09565	3119	3
2019-10-03 06:00:00	1.09565	1.09565	1.09413	1.09419	10977	2
2019-10-03 07:00:00	1.09418	1.0953	1.09408	1.09445	14513	2
2019-10-03 08:00:00	1.09444	1.09737	1.09409	1.09633	14814	3
2019-10-03 09:00:00	1.09632	1.09643	1.0948	1.09483	14343	2
2019-10-03 10:00:00	1.09484	1.09584	1.09449	1.09565	10338	3
2019-10-03 11:00:00	1.09563	1.09704	1.0956	1.09564	13655	3
2019-10-03 12:00:00	1.09565	1.09664	1.09479	1.09618	17384	3
2019-10-03 13:00:00	1.09619	1.09627	1.09525	1.09597	17758	2
2019-10-03 14:00:00	1.096	1.09992	1.09595	1.09835	28461	4
2019-10-03 15:00:00	1.09837	1.09948	1.0978	1.09902	16694	3
2019-10-03 16:00:00	1.09902	1.09903	1.09817	1.09828	9728	3
2019-10-03 17:00:00	1.09828	1.09869	1.09749	1.09819	9774	3
2019-10-03 18:00:00	1.09818	1.09845	1.0973	1.09734	6219	3
2019-10-03 19:00:00	1.09732	1.09747	1.09653	1.09703	5265	3
2019-10-03 20:00:00	1.09702	1.09707	1.09627	1.09627	1604	2
2019-10-03 21:00:00	1.09627	1.09715	1.09625	1.09708	1372	30
2019-10-03 22:00:00	1.09708	1.09722	1.09668	1.09719	1782	10
2019-10-03 23:00:00	1.09719	1.0976	1.09715	1.09744	2404	3
2019-10-04 00:00:00	1.09745	1.09792	1.0974	1.0979	4716	3
2019-10-04 01:00:00	1.0979	1.09813	1.09769	1.09811	3997	2
2019-10-04 02:00:00	1.0981	1.09838	1.09785	1.098	3454	2
2019-10-04 03:00:00	1.098	1.098	1.09764	1.09775	2569	3
2019-10-04 04:00:00	1.09775	1.09775	1.09705	1.09707	2411	2
2019-10-04 05:00:00	1.09707	1.09742	1.09677	1.09691	4204	2
2019-10-04 06:00:00	1.09691	1.09781	1.09653	1.09658	10445	3
2019-10-04 07:00:00	1.09658	1.09749	1.09642	1.09717	12047	3
2019-10-04 08:00:00	1.09717	1.09761	1.09682	1.09735	8806	2
2019-10-04 09:00:00	1.09735	1.09828	1.09727	1.09786	7644	2
2019-10-04 10:00:00	1.09786	1.09898	1.09762	1.09889	7973	2
2019-10-04 11:00:00	1.09888	1.09888	1.0979	1.09814	12829	3
2019-10-04 12:00:00	1.09813	1.0999	1.0957	1.09645	22295	2
2019-10-04 13:00:00	1.09645	1.09772	1.09592	1.09698	19779	3
2019-10-04 14:00:00	1.09699	1.09842	1.09643	1.09789	18020	3
2019-10-04 15:00:00	1.09791	1.09869	1.09716	1.0973	12406	2
2019-10-04 16:00:00	1.0973	1.09849	1.09721	1.0984	7434	3
2019-10-04 17:00:00	1.09839	1.09857	1.09777	1.0978	5189	3
2019-10-04 18:00:00	1.09778	1.09838	1.09723	1.09838	8899	3
2019-10-04 19:00:00	1.09839	1.09841	1.09776	1.09826	6037	3
2019-10-04 20:00:00	1.09825	1.09828	1.09755	1.0976	3046	3
2019-10-06 21:00:00	1.09803	1.09813	1.09728	1.09775	412	40
2019-10-06 22:00:00	1.09777	1.09836	1.09777	1.09812	1727	8
2019-10-06 23:00:00	1.09812	1.09838	1.09806	1.09832	2449	5
2019-10-07 00:00:00	1.09832	1.09879	1.09811	1.09878	4211	4
2019-10-07 01:00:00	1.09877	1.09899	1.09862	1.09868	3982	3
2019-10-07 02:00:00	1.09868	1.0987	1.09827	1.09841	3165	3
2019-10-07 03:00:00	1.09841	1.09846	1.09777	1.09799	3138	3
2019-10-07 04:00:00	1.09799	1.0981	1.09787	1.09798	3199	3
2019-10-07 05:00:00	1.09798	1.09811	1.09777	1.0978	3030	3
2019-10-07 06:00:00	1.0978	1.0981	1.09748	1.09794	6101	3
2019-10-07 07:00:00	1.09792	1.09838	1.09636	1.09725	12697	3
2019-10-07 08:00:00	1.09725	1.09738	1.09619	1.09639	11994	3
2019-10-07 09:00:00	1.0964	1.09766	1.09633	1.09745	8241	2
2019-10-07 10:00:00	1.09745	1.09791	1.09703	1.09783	7870	2
2019-10-07 11:00:00	1.09782	1.099	1.09761	1.09869	11215	3
2019-10-07 12:00:00	1.09869	1.0998	1.09857	1.09977	12256	3
2019-10-07 13:00:00	1.09977	1.10004	1.09867	1.09934	13910	3
2019-10-07 14:00:00	1.09934	1.09986	1.09884	1.09945	14149	3
2019-10-07 15:00:00	1.09944	1.09993	1.09836	1.09837	11379	3
2019-10-07 16:00:00	1.09837	1.09845	1.09782	1.09827	6362	3
2019-10-07 17:00:00	1.09826	1.09847	1.0969	1.09774	9924	3
2019-10-07 18:00:00	1.09774	1.09814	1.09722	1.09736	8542	3
2019-10-07 19:00:00	1.09735	1.09766	1.09703	1.09738	5049	3
2019-10-07 20:00:00	1.09737	1.09738	1.0969	1.09703	2107	3
2019-10-07 21:00:00	1.09703	1.09712	1.09682	1.09707	1097	21
2019-10-07 22:00:00	1.09706	1.0973	1.09705	1.09717	1330	6
2019-10-07 23:00:00	1.09717	1.09728	1.09707	1.09715	2602	5
2019-10-08 00:00:00	1.09716	1.09742	1.09648	1.09687	4547	3
2019-10-08 01:00:00	1.09687	1.09749	1.09662	1.0974	5881	3
2019-10-08 02:00:00	1.09742	1.09783	1.09729	1.09759	3844	3
2019-10-08 03:00:00	1.09761	1.09767	1.0973	1.09751	3680	3
2019-10-08 04:00:00	1.09751	1.09765	1.0974	1.09762	2533	3
2019-10-08 05:00:00	1.09762	1.09785	1.09735	1.09763	2879	3
2019-10-08 06:00:00	1.09763	1.09851	1.09759	1.09831	8460	3
2019-10-08 07:00:00	1.0983	1.09841	1.09763	1.09792	15096	3
2019-10-08 08:00:00	1.09792	1.09917	1.09791	1.09905	15017	3
2019-10-08 09:00:00	1.09905	1.09924	1.09825	1.09884	12895	3
2019-10-08 10:00:00	1.09885	1.09958	1.09851	1.09869	13857	3
2019-10-08 11:00:00	1.0987	1.09926	1.09855	1.09878	15655	3
2019-10-08 12:00:00	1.09879	1.09926	1.0983	1.09844	15157	3
2019-10-08 13:00:00	1.09844	1.09865	1.09695	1.09738	17621	3
2019-10-08 14:00:00	1.09739	1.09756	1.09531	1.09549	18169	3
2019-10-08 15:00:00	1.09548	1.09584	1.09449	1.09487	13807	2
2019-10-08 16:00:00	1.09488	1.09572	1.09473	1.09526	7818	2
2019-10-08 17:00:00	1.09525	1.09558	1.09472	1.09517	7780	3
2019-10-08 18:00:00	1.09518	1.09622	1.09409	1.09546	13853	3
2019-10-08 19:00:00	1.09545	1.09592	1.09504	1.09561	11795	4
2019-10-08 20:00:00	1.09559	1.09582	1.09533	1.0956	2045	3
2019-10-08 21:00:00	1.0956	1.09578	1.09507	1.09558	1181	29
2019-10-08 22:00:00	1.09558	1.09589	1.0955	1.09582	1388	6
2019-10-08 23:00:00	1.09582	1.09612	1.09579	1.09597	2204	5
2019-10-09 00:00:00	1.09597	1.096	1.09548	1.09578	2721	4
2019-10-09 01:00:00	1.09577	1.09632	1.09575	1.09612	3263	3
2019-10-09 02:00:00	1.09613	1.09656	1.09611	1.09651	2846	3
2019-10-09 03:00:00	1.09651	1.09652	1.09626	1.09633	2466	3
2019-10-09 04:00:00	1.09633	1.09646	1.09608	1.09621	2662	3
2019-10-09 05:00:00	1.09621	1.09625	1.09584	1.09594	3320	3
2019-10-09 06:00:00	1.09597	1.09622	1.09557	1.09621	6893	3
2019-10-09 07:00:00	1.09622	1.09837	1.09608	1.09782	19191	3
2019-10-09 08:00:00	1.09782	1.09899	1.09779	1.09839	15601	2
2019-10-09 09:00:00	1.09839	1.099	1.09761	1.09819	18885	3
2019-10-09 10:00:00	1.09819	1.0989	1.09755	1.09812	11895	3
2019-10-09 11:00:00	1.09811	1.09834	1.09734	1.09787	9538	2
2019-10-09 12:00:00	1.09787	1.0983	1.09715	1.09749	9990	3
2019-10-09 13:00:00	1.09747	1.09835	1.09741	1.09805	15780	3
2019-10-09 14:00:00	1.09805	1.09837	1.09744	1.09794	12972	3
2019-10-09 15:00:00	1.09796	1.09832	1.09755	1.09777	9322	2
2019-10-09 16:00:00	1.09777	1.09778	1.09701	1.09729	6468	2
2019-10-09 17:00:00	1.09729	1.09819	1.09723	1.09787	6166	3
2019-10-09 18:00:00	1.09787	1.09793	1.09714	1.09737	6271	6
2019-10-09 19:00:00	1.09736	1.09787	1.09706	1.09761	6308	3
2019-10-09 20:00:00	1.09759	1.0976	1.09678	1.0971	2528	3
2019-10-09 21:00:00	1.09704	1.09742	1.09699	1.09729	1490	12
2019-10-09 22:00:00	1.09729	1.09855	1.09726	1.09843	4548	7
2019-10-09 23:00:00	1.09844	1.09896	1.09834	1.09842	4328	4
2019-10-10 00:00:00	1.09841	1.09867	1.0981	1.09816	9045	3
2019-10-10 01:00:00	1.09816	1.09932	1.09797	1.09876	11174	3
2019-10-10 02:00:00	1.09876	1.09931	1.09863	1.09903	3661	3
2019-10-10 03:00:00	1.099	1.09908	1.09881	1.09887	3223	3
2019-10-10 04:00:00	1.09886	1.09888	1.09849	1.0986	2714	2
2019-10-10 05:00:00	1.0986	1.09883	1.09837	1.09876	3224	3
2019-10-10 06:00:00	1.09876	1.10095	1.09831	1.10062	11928	3
2019-10-10 07:00:00	1.10064	1.10194	1.10044	1.10163	17370	3
2019-10-10 08:00:00	1.1016	1.10196	1.10121	1.10173	12295	2
2019-10-10 09:00:00	1.10175	1.10335	1.10134	1.10303	13173	4
2019-10-10 10:00:00	1.10303	1.10336	1.10257	1.10259	11824	3
2019-10-10 11:00:00	1.10259	1.10337	1.10211	1.1024	13964	3
2019-10-10 12:00:00	1.10238	1.10331	1.10179	1.10232	17614	3
2019-10-10 13:00:00	1.10231	1.10279	1.10157	1.10192	17910	3
2019-10-10 14:00:00	1.10192	1.10242	1.10117	1.10127	19821	3
2019-10-10 15:00:00	1.10128	1.10181	1.1002	1.10174	18792	2
2019-10-10 16:00:00	1.10174	1.10235	1.10132	1.10163	11590	3
2019-10-10 17:00:00	1.10162	1.10221	1.10117	1.10153	7980	2
2019-10-10 18:00:00	1.10152	1.10176	1.10051	1.1007	8653	3
2019-10-10 19:00:00	1.10067	1.10094	1.10028	1.10091	6244	3
2019-10-10 20:00:00	1.10086	1.10087	1.10043	1.1005	2394	3
2019-10-10 21:00:00	1.10049	1.10085	1.10041	1.10082	1098	7
2019-10-10 22:00:00	1.10083	1.10085	1.10053	1.1007	2135	7
2019-10-10 23:00:00	1.1007	1.10111	1.1006	1.10106	2257	5
2019-10-11 00:00:00	1.10105	1.10137	1.10046	1.10059	5249	4
2019-10-11 01:00:00	1.10059	1.10162	1.10059	1.1016	6831	3
2019-10-11 02:00:00	1.10159	1.10178	1.10153	1.10171	2466	2
2019-10-11 03:00:00	1.10172	1.10174	1.10149	1.10152	3167	3
2019-10-11 04:00:00	1.10152	1.10194	1.10147	1.1016	3310	3
2019-10-11 05:00:00	1.10159	1.10193	1.10141	1.10156	3410	3
2019-10-11 06:00:00	1.10157	1.10227	1.10119	1.10178	9427	3
2019-10-11 07:00:00	1.10179	1.10202	1.10089	1.10111	14508	3
2019-10-11 08:00:00	1.10111	1.10157	1.10007	1.10094	18574	3
2019-10-11 09:00:00	1.10095	1.10253	1.10074	1.102	16681	2
2019-10-11 10:00:00	1.102	1.10399	1.10194	1.1035	17930	3
2019-10-11 11:00:00	1.1035	1.10624	1.10344	1.10541	23981	2
2019-10-11 12:00:00	1.10542	1.10563	1.10376	1.10455	18930	3
2019-10-11 13:00:00	1.10456	1.10626	1.10433	1.10535	20245	3
2019-10-11 14:00:00	1.10531	1.10568	1.10255	1.10347	21245	3
2019-10-11 15:00:00	1.10347	1.10538	1.1034	1.10389	18525	2
2019-10-11 16:00:00	1.10388	1.10514	1.10308	1.10504	12857	3
2019-10-11 17:00:00	1.10504	1.10516	1.10416	1.10466	8668	3
2019-10-11 18:00:00	1.10466	1.10473	1.10406	1.10428	5907	2
2019-10-11 19:00:00	1.10426	1.10482	1.10359	1.10404	10645	3
2019-10-11 20:00:00	1.10403	1.10403	1.10326	1.10329	2879	3
2019-10-13 21:00:00	1.10316	1.10373	1.10314	1.10362	1114	52
2019-10-13 22:00:00	1.10362	1.10385	1.10291	1.10297	2537	13
2019-10-13 23:00:00	1.103	1.10309	1.1025	1.10282	3028	4
2019-10-14 00:00:00	1.10281	1.10318	1.10241	1.10278	4987	4
2019-10-14 01:00:00	1.10277	1.10293	1.10244	1.10284	5726	3
2019-10-14 02:00:00	1.10284	1.10291	1.10258	1.10279	3793	3
2019-10-14 03:00:00	1.10279	1.10312	1.10257	1.10312	3566	3
2019-10-14 04:00:00	1.1031	1.10353	1.10308	1.10309	3102	3
2019-10-14 05:00:00	1.10309	1.10335	1.10262	1.103	3750	3
2019-10-14 06:00:00	1.10301	1.10321	1.10128	1.10185	12734	3
2019-10-14 07:00:00	1.10183	1.10302	1.10137	1.1018	13676	3
2019-10-14 08:00:00	1.1018	1.1033	1.10158	1.103	9048	2
2019-10-14 09:00:00	1.10299	1.1039	1.10295	1.10376	12585	3
2019-10-14 10:00:00	1.10375	1.10426	1.10292	1.10309	8097	2
2019-10-14 11:00:00	1.10311	1.10313	1.10252	1.10272	8248	2
2019-10-14 12:00:00	1.10273	1.10319	1.10241	1.10243	9835	2
2019-10-14 13:00:00	1.10243	1.10286	1.10208	1.10251	10343	2
2019-10-14 14:00:00	1.10251	1.10305	1.10196	1.10247	12185	2
2019-10-14 15:00:00	1.10246	1.1027	1.10176	1.10264	8663	3
2019-10-14 16:00:00	1.10263	1.10306	1.10232	1.10295	6321	2
2019-10-14 17:00:00	1.10295	1.10305	1.10251	1.10258	3620	3
2019-10-14 18:00:00	1.10259	1.10325	1.10251	1.10303	3411	3
2019-10-14 19:00:00	1.10305	1.10315	1.10236	1.10252	2896	3
2019-10-14 20:00:00	1.10252	1.10264	1.10226	1.10248	1622	3
2019-10-14 21:00:00	1.1025	1.1029	1.10227	1.10241	3531	35
2019-10-14 22:00:00	1.10241	1.10285	1.10236	1.10276	1622	9
2019-10-14 23:00:00	1.10275	1.10281	1.10248	1.10259	2086	5
2019-10-15 00:00:00	1.10258	1.10269	1.10214	1.10253	3999	4
2019-10-15 01:00:00	1.10254	1.10323	1.10249	1.10299	6193	3
2019-10-15 02:00:00	1.10299	1.10305	1.10254	1.10264	3569	3
2019-10-15 03:00:00	1.10265	1.10321	1.10265	1.1032	3313	3
2019-10-15 04:00:00	1.1032	1.10332	1.10268	1.10284	3051	4
2019-10-15 05:00:00	1.10284	1.10332	1.10267	1.10326	3320	4
2019-10-15 06:00:00	1.10327	1.10459	1.10254	1.10393	14369	3
2019-10-15 07:00:00	1.10392	1.10392	1.10126	1.10207	19618	2
2019-10-15 08:00:00	1.10206	1.10305	1.10186	1.10264	13575	3
2019-10-15 09:00:00	1.10266	1.10266	1.10065	1.10131	18330	4
2019-10-15 10:00:00	1.1013	1.10202	1.10086	1.10159	11607	3
2019-10-15 11:00:00	1.10159	1.10172	1.10025	1.10057	15892	2
2019-10-15 12:00:00	1.10058	1.10095	1.09953	1.10051	13832	3
2019-10-15 13:00:00	1.10052	1.10097	1.09912	1.09935	14851	3
2019-10-15 14:00:00	1.09937	1.10445	1.0993	1.10344	24759	2
2019-10-15 15:00:00	1.10347	1.1044	1.10306	1.10352	19105	3
2019-10-15 16:00:00	1.10352	1.10365	1.10153	1.10227	10136	3
2019-10-15 17:00:00	1.10227	1.10319	1.10168	1.10296	6551	2
2019-10-15 18:00:00	1.10296	1.10358	1.10273	1.10358	5322	3
2019-10-15 19:00:00	1.10357	1.10381	1.10306	1.10341	4834	2
2019-10-15 20:00:00	1.1034	1.10351	1.10304	1.1032	2277	3
2019-10-15 21:00:00	1.10319	1.10352	1.10266	1.10309	1870	12
2019-10-15 22:00:00	1.1031	1.1035	1.1031	1.10332	1117	5
2019-10-15 23:00:00	1.10334	1.10351	1.10321	1.10344	1827	5
2019-10-16 00:00:00	1.10344	1.10344	1.10302	1.10317	5684	3
2019-10-16 01:00:00	1.10317	1.10319	1.1026	1.10285	7458	3
2019-10-16 02:00:00	1.10286	1.1029	1.10238	1.10287	3619	3
2019-10-16 03:00:00	1.10288	1.1032	1.10281	1.10307	4428	3
2019-10-16 04:00:00	1.10308	1.10323	1.10286	1.10301	3045	3
2019-10-16 05:00:00	1.10301	1.1036	1.10293	1.1035	2748	3
2019-10-16 06:00:00	1.10351	1.10599	1.10339	1.10463	18230	2
2019-10-16 07:00:00	1.10463	1.10534	1.10313	1.10349	20171	3
2019-10-16 08:00:00	1.10351	1.10387	1.10291	1.10361	15530	3
2019-10-16 09:00:00	1.10361	1.10398	1.10223	1.10393	17893	3
2019-10-16 10:00:00	1.10394	1.1047	1.10241	1.10252	14601	3
2019-10-16 11:00:00	1.10251	1.10343	1.10247	1.10266	14329	2
2019-10-16 12:00:00	1.10268	1.10487	1.10229	1.10396	21266	2
2019-10-16 13:00:00	1.10397	1.10532	1.10387	1.10526	15594	3
2019-10-16 14:00:00	1.10525	1.1056	1.10414	1.10518	18222	3
2019-10-16 15:00:00	1.10518	1.10771	1.10446	1.10745	15594	2
2019-10-16 16:00:00	1.10746	1.10855	1.10728	1.10809	10408	3
2019-10-16 17:00:00	1.1081	1.10812	1.10647	1.10693	9013	2
2019-10-16 18:00:00	1.10693	1.10752	1.10678	1.1073	5240	3
2019-10-16 19:00:00	1.1073	1.10767	1.10713	1.10748	3605	3
2019-10-16 20:00:00	1.10747	1.10751	1.1071	1.1071	1698	3
2019-10-16 21:00:00	1.1071	1.10731	1.10709	1.10727	1305	10
2019-10-16 22:00:00	1.10728	1.10762	1.10728	1.10747	1272	6
2019-10-16 23:00:00	1.10747	1.10773	1.10736	1.10737	1739	4
2019-10-17 00:00:00	1.10738	1.10846	1.10729	1.10825	5840	3
2019-10-17 01:00:00	1.10825	1.10843	1.10774	1.10799	6318	4
2019-10-17 02:00:00	1.10798	1.10799	1.10746	1.10767	3444	3
2019-10-17 03:00:00	1.10767	1.10785	1.1075	1.10774	2441	4
2019-10-17 04:00:00	1.10773	1.10774	1.10748	1.10757	2231	4
2019-10-17 05:00:00	1.10756	1.10768	1.10693	1.10712	5300	3
2019-10-17 06:00:00	1.10713	1.10749	1.10668	1.1067	9823	2
2019-10-17 07:00:00	1.1067	1.10864	1.1065	1.10777	13228	3
2019-10-17 08:00:00	1.10777	1.10927	1.10721	1.10896	16395	3
2019-10-17 09:00:00	1.10898	1.11398	1.10898	1.11181	25269	3
2019-10-17 10:00:00	1.1118	1.11251	1.1109	1.11128	18769	3
2019-10-17 11:00:00	1.1113	1.11255	1.1107	1.11157	17638	3
2019-10-17 12:00:00	1.11158	1.11232	1.11014	1.11171	19744	2
2019-10-17 13:00:00	1.11171	1.11302	1.11103	1.11233	16734	2
2019-10-17 14:00:00	1.11234	1.11276	1.11131	1.11153	16495	2
2019-10-17 15:00:00	1.11152	1.11289	1.11108	1.11288	12079	2
2019-10-17 16:00:00	1.11287	1.11322	1.11233	1.1126	7817	2
2019-10-17 17:00:00	1.1126	1.11282	1.11205	1.11275	6096	3
2019-10-17 18:00:00	1.11275	1.11287	1.11216	1.11238	5349	3
2019-10-17 19:00:00	1.11236	1.1127	1.11203	1.11245	5243	2
2019-10-17 20:00:00	1.11249	1.11267	1.11228	1.11234	1558	3
2019-10-17 21:00:00	1.11236	1.11271	1.11233	1.11268	1498	23
2019-10-17 22:00:00	1.11271	1.11283	1.11237	1.1125	2217	9
2019-10-17 23:00:00	1.11251	1.11257	1.11228	1.11244	2090	4
2019-10-18 00:00:00	1.11245	1.11287	1.11238	1.11281	3407	4
2019-10-18 01:00:00	1.11281	1.11308	1.11212	1.11231	4775	3
2019-10-18 02:00:00	1.11231	1.11265	1.11214	1.1123	5854	3
2019-10-18 03:00:00	1.1123	1.11278	1.1123	1.11273	2856	3
2019-10-18 04:00:00	1.11273	1.11276	1.11211	1.11216	3409	3
2019-10-18 05:00:00	1.11216	1.11258	1.11195	1.11197	4006	3
2019-10-18 06:00:00	1.11198	1.11244	1.11145	1.11167	10076	3
2019-10-18 07:00:00	1.11166	1.11287	1.11149	1.1124	12444	3
2019-10-18 08:00:00	1.1124	1.11314	1.11212	1.11276	11590	3
2019-10-18 09:00:00	1.11276	1.11328	1.11246	1.11298	11364	3
2019-10-18 10:00:00	1.11298	1.1135	1.11252	1.11319	7272	3
2019-10-18 11:00:00	1.11319	1.11465	1.11297	1.1143	2923	2
2019-10-18 12:00:00	1.1143	1.11499	1.11421	1.11473	2186	2
2019-10-18 13:00:00	1.11473	1.11525	1.11358	1.11394	11791	2
2019-10-18 14:00:00	1.11399	1.11446	1.1137	1.11384	12005	3
2019-10-18 15:00:00	1.11382	1.11591	1.11351	1.11547	9127	2
2019-10-18 16:00:00	1.11546	1.11596	1.11464	1.11582	7554	3
2019-10-18 17:00:00	1.11581	1.11629	1.11561	1.11587	5577	3
2019-10-18 18:00:00	1.11587	1.11619	1.11562	1.11613	4230	3
2019-10-18 19:00:00	1.11611	1.11661	1.11596	1.11617	4589	3
2019-10-18 20:00:00	1.11617	1.11719	1.11612	1.11703	3591	4
2019-10-20 21:00:00	1.11607	1.11634	1.11494	1.11565	1114	22
2019-10-20 22:00:00	1.11564	1.11589	1.11502	1.11573	2052	5
2019-10-20 23:00:00	1.11572	1.11596	1.11513	1.11558	3148	4
2019-10-21 00:00:00	1.11559	1.11633	1.11552	1.1162	2896	3
2019-10-21 01:00:00	1.1162	1.11622	1.11542	1.11575	2943	3
2019-10-21 02:00:00	1.11575	1.11594	1.11546	1.11565	1931	2
2019-10-21 03:00:00	1.11565	1.116	1.1156	1.11598	1631	2
2019-10-21 04:00:00	1.11599	1.11609	1.11573	1.11573	2018	2
2019-10-21 05:00:00	1.11572	1.11609	1.11526	1.11527	2707	3
2019-10-21 06:00:00	1.11528	1.11608	1.11523	1.11573	8398	3
2019-10-21 07:00:00	1.11571	1.11668	1.11495	1.11642	10218	2
2019-10-21 08:00:00	1.11643	1.11793	1.11623	1.11667	11109	2
2019-10-21 09:00:00	1.11666	1.11705	1.11645	1.11686	7607	2
2019-10-21 10:00:00	1.11683	1.11687	1.1161	1.11626	6329	2
2019-10-21 11:00:00	1.11626	1.11732	1.11607	1.11682	7213	2
2019-10-21 12:00:00	1.1168	1.11737	1.116	1.11609	7744	2
2019-10-21 13:00:00	1.11608	1.11627	1.11514	1.11556	9417	2
2019-10-21 14:00:00	1.11552	1.1161	1.11446	1.11457	11575	2
2019-10-21 15:00:00	1.11458	1.11467	1.11386	1.11447	8204	2
2019-10-21 16:00:00	1.11448	1.11566	1.11446	1.11514	5862	3
2019-10-21 17:00:00	1.11514	1.11526	1.11477	1.11509	4172	2
2019-10-21 18:00:00	1.11507	1.11535	1.11457	1.11462	3546	2
2019-10-21 19:00:00	1.11461	1.11496	1.11449	1.11494	3802	3
2019-10-21 20:00:00	1.11494	1.11502	1.11471	1.11487	1389	3
2019-10-21 21:00:00	1.11487	1.11517	1.11448	1.11491	1431	15
2019-10-21 22:00:00	1.11492	1.11537	1.11479	1.11494	1055	8
2019-10-21 23:00:00	1.11495	1.11516	1.1148	1.11515	1046	4
2019-10-22 00:00:00	1.11517	1.11542	1.115	1.1154	2881	3
2019-10-22 01:00:00	1.1154	1.11568	1.11511	1.11516	2451	3
2019-10-22 02:00:00	1.11515	1.11537	1.11474	1.11516	2453	3
2019-10-22 03:00:00	1.11516	1.11522	1.1149	1.11492	1585	3
2019-10-22 04:00:00	1.11493	1.11533	1.1149	1.11526	1638	3
2019-10-22 05:00:00	1.11527	1.11567	1.11518	1.11527	1411	3
2019-10-22 06:00:00	1.11526	1.11567	1.11483	1.11485	4964	2
2019-10-22 07:00:00	1.11485	1.11506	1.11423	1.11444	8298	2
2019-10-22 08:00:00	1.11443	1.11469	1.11333	1.11409	9236	2
2019-10-22 09:00:00	1.1141	1.11451	1.11376	1.11438	6820	2
2019-10-22 10:00:00	1.11438	1.11481	1.11387	1.11423	6390	2
2019-10-22 11:00:00	1.11424	1.11429	1.11336	1.11381	8551	2
2019-10-22 12:00:00	1.11381	1.1139	1.11229	1.11268	10176	3
2019-10-22 13:00:00	1.11269	1.11379	1.11258	1.11341	9408	2
2019-10-22 14:00:00	1.11342	1.11377	1.11252	1.11313	9708	2
2019-10-22 15:00:00	1.11314	1.11458	1.11299	1.11377	8217	2
2019-10-22 16:00:00	1.11376	1.11429	1.11355	1.11404	3741	2
2019-10-22 17:00:00	1.11405	1.11465	1.11388	1.11443	4425	3
2019-10-22 18:00:00	1.11443	1.1154	1.11203	1.11236	11520	2
2019-10-22 19:00:00	1.11234	1.11358	1.11176	1.11313	6059	2
2019-10-22 20:00:00	1.11313	1.11314	1.11243	1.11243	1392	3
2019-10-22 21:00:00	1.11242	1.11274	1.1123	1.11245	957	14
2019-10-22 22:00:00	1.11245	1.11313	1.11244	1.11307	1264	8
2019-10-22 23:00:00	1.11307	1.11308	1.11276	1.11289	1711	4
2019-10-23 00:00:00	1.11288	1.11307	1.11248	1.11259	3428	2
2019-10-23 01:00:00	1.11261	1.11268	1.1121	1.1121	3206	2
